,Cycle,Cand_Name,Debt_Owed_By_Committee,Transfer_From_Other_Auth_Committee,Offsets_To_Fundraising,Offsets_To_Leagal_Accounting,Transfer_To_Other_Auth_Committee,Debt_Owe_To_Committee,Contributions,Loans,Refunds,Disbursements,Expenditures,Repayments,Receipts
3990,2020,"FULLER, L.C. MR. JR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3999,2020,"PEPPE, JAMES",0.0,0.0,0.0,0.0,0.0,0.0,24933.0,100000.0,0.0,56501.0,55248.020000000004,58042.04,56501.0
4000,2020,"MESSAM, WAYNE MARTIN",81875.5,0.0,0.0,0.0,0.0,0.0,1421716.46,0.0,0.0,141058.17,984204.9099999999,0.0,126917.87
4003,2020,"GRAVEL, MAURICE ROBERT",0.0,0.0,0.0,0.0,0.0,0.0,1318924.46,0.0,2626.7,252307.3,501987.9,0.0,345543.27
4013,2020,"SWALWELL, ERIC MICHAEL",0.0,1700000.0,0.0,0.0,33745.17,0.0,5245929.76,0.0,90200.88,2621206.44,9548771.5,0.0,2604856.44
4046,2020,"ANTHONY, NAKIA LACQUERS",0.0,0.0,0.0,0.0,0.0,0.0,12816.0,0.0,0.0,6363.0,12726.0,0.0,6363.0
4064,2020,"GOODWIN, CHAD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4069,2020,"BLOOMBERG, MICHAEL R.",82387.36,0.0,0.0,0.0,0.0,0.0,13520446571.06,0.0,0.0,1139574820.74,12205287263.96,0.0,1130777336.6
4087,2020,"KIMBROUGH, EDWARD WAYNE MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4110,2020,"LETNEY, BRAD ALLEN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4119,2020,"POORE, CHASE MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4146,2020,"FOSTER, MICHAEL ANDREW DR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4147,2020,"KELLY, NATHAN DOUGLAS MR 'NATHANAEL'",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4149,2020,"CHANDLER, PATRICIA ELAINE MS.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4158,2020,"SLOAN, SAM",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4275,2020,"TIEN, JOSHUA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4295,2020,"RODEO, KENNY",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4310,2020,"ELY, BOB (ROBERT MOULTON-ELY)",63405.07,0.0,0.0,0.0,0.0,0.0,27148.1,126810.14,0.0,68431.48,276533.48,0.0,68931.73999999999
4311,2020,"LEE, HUHNKIE",0.0,0.0,0.0,0.0,0.0,0.0,22816.0,0.0,0.0,6192.0,6800.8,0.0,3096.0
4340,2020,"FARBER, RYAN ANDREW",0.0,0.0,0.0,0.0,0.0,0.0,1368.0,0.0,0.0,630.0,630.0,0.0,456.0
4357,2020,"LEFFERT, AKIVA",0.0,0.0,0.0,0.0,0.0,0.0,7501.98,0.0,0.0,94.74,442.12,0.0,1073.83
4374,2020,"ADAMS, EMILY ROSE MS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394,2020,"WELLS, ROBERT CARR MR. JR.",0.0,0.0,0.0,0.0,0.0,0.0,62354.01000000001,0.0,0.0,11311.21,32495.94,0.0,11482.87
4402,2020,"DE BLASIO, BILL",57373.4,0.0,0.0,0.0,0.0,0.0,24274030.78,0.0,62384.0,1574469.5699999998,19193843.259999998,0.0,1497367.74
4409,2020,"JONES, MARVIN D",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4427,2020,"WARREN, ELIZABETH",439337.03,10415000.0,0.0,0.0,515782.33,0.0,1150231763.4299998,800000.0,2020565.34,131460992.03999999,950807578.45,800000.0,133241809.72
4430,2020,"VOGEL-WALCUTT, JENNIFER",28700.0,0.0,0.0,0.0,0.0,0.0,89836.0,57400.0,0.0,45763.0,181662.69,569.8,45763.0
4441,2020,"HICKENLOOPER, JOHN W.",0.0,0.0,0.0,0.0,0.0,0.0,44276601.129999995,150000.0,334563.18,3509495.14,36237072.46,2947.22,3538273.12
4455,2020,"BUTTIGIEG, PETE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4494,2020,"MALONE, YEHANNA JOAN M M",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4533,2020,"KIM, JASON CHANGKYU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4534,2020,"COOPER, RICHARD D MR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4542,2020,"FORSMAN, CATHERINE ANNE",0.0,0.0,0.0,0.0,0.0,0.0,5009.0599999999995,600.0,0.0,1926.02,3485.33,600.0,1939.02
4601,2020,"AHN, SHINAE MS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4678,2020,"VILLARI, TIMOTHY MICHAEL MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,42410.48,0.0,18999.27,0.0,37998.54,21205.24
4680,2020,"MASON DO (RET), DR. JOHN CHRISTIPHER",,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4689,2020,"ZATOR, ERIC STEPHEN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4704,2020,"HEWES, HENRY",0.0,0.0,0.0,0.0,0.0,0.0,324.0,815246.12,0.0,391946.71,42097.520000000004,752930.0,407688.06
4721,2020,"PETER, JOSHUA THOMAS MR.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4780,2020,"HORN, LAWRENCE ROBERT",0.0,0.0,0.0,0.0,0.0,0.0,20080.0,0.0,4038.08,5041.39,6044.7,0.0,5020.0
4801,2020,"HOWE, ALAN",0.0,0.0,0.0,0.0,0.0,0.0,59749.41,0.0,0.0,17902.92,35805.84,0.0,18697.47
4953,2020,"TRUMP, DONALD J.",2733831.97,275176528.1,0.0,0.0,801.47,0.0,3819203309.8,0.0,22989161.72,789388011.19,4597184405.63,0.0,747950735.5999999
4954,2020,"CASTRO, JULIÁN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4958,2020,"DE  LA  FUENTE, ROQUE ROCKY",1421057.88,0.0,0.0,0.0,0.0,0.0,404776.69000000006,28370000.04,0.0,14237149.75,36560024.26,25527884.28,14267716.1
4983,2020,"WILSON, KURTIS KING MR",0.0,0.0,0.0,0.0,0.0,0.0,28000.0,0.0,0.0,2800.0,25200.0,0.0,2800.0
4985,2020,"MCINNIS, CHARLETA",0.0,0.0,0.0,0.0,0.0,0.0,12106.0,37280.78,0.0,20939.55,22418.239999999998,0.0,20262.39
4992,2020,"BOYD, MOSEMARIE DORA ('MOSIE')",72.13,0.0,0.0,0.0,0.0,0.0,220030.72,0.0,664.0,24178.09,168761.88,0.0,24112.84
4995,2020,"CARTER, WILLIE FELIX",1250.0,0.0,0.0,0.0,0.0,0.0,84435.0,0.0,0.0,5283.72,67180.87,0.0,5411.66
5017,2020,"STEYER, TOM",24000.0,0.0,0.0,0.0,0.0,0.0,4695203938.35,47605424.0,567725.86,353557487.0,4643946228.4800005,0.0,353041955.5
5059,2020,"HARVEY, TERRANCE JAMES",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5089,2020,"SIMPSON, GLENN SCOTT ALLISTAIR MR.",5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22148.0,0.0,0.0,0.0
5110,2020,"YANG, ANDREW MR.",2010.0,0.0,0.0,0.0,0.0,0.0,369411297.76,0.0,4497709.18,42233519.54,275454643.48999995,96000.0,43147486.66
